ts,role,ip,peer_ip,dl_mcs,ul_mcs,dl_snr_db,ul_snr_db,dl_rssi_dbm,ul_rssi_dbm,dl_rate,note
2026-05-09T20:41:47-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T20:42:48-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,18,-76,-80,103M,ok
2026-05-09T20:43:48-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,18,-76,-82,103M,ok
2026-05-09T20:44:49-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,18,-76,-80,103M,ok
2026-05-09T20:45:49-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T20:46:49-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,18,-76,-82,103M,ok
2026-05-09T20:47:49-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-79,103M,ok
2026-05-09T20:48:50-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T20:49:50-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,18,-76,-80,103M,ok
2026-05-09T20:50:50-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,19,-76,-79,68M,ok
2026-05-09T20:51:51-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,18,-76,-80,137M,ok
2026-05-09T20:52:51-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T20:53:51-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T20:54:51-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T20:55:52-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-82,103M,ok
2026-05-09T20:56:52-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-82,103M,ok
2026-05-09T20:57:52-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T20:58:53-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,18,-76,-80,103M,ok
2026-05-09T20:59:53-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-79,137M,ok
2026-05-09T21:00:53-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T21:01:53-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,17,-76,-83,103M,ok
2026-05-09T21:02:54-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T21:03:54-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-79,103M,ok
2026-05-09T21:04:54-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T21:05:55-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,18,-76,-81,137M,ok
2026-05-09T21:06:55-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,18,-76,-82,103M,ok
2026-05-09T21:07:55-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T21:08:55-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T21:09:56-05:00,AP,192.168.1.2,192.168.1.3,103,105,20,19,-76,-81,68M,ok
2026-05-09T21:10:56-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,19,-76,-81,68M,ok
2026-05-09T21:11:56-05:00,AP,192.168.1.2,192.168.1.3,106,102,20,18,-76,-82,77M,ok
2026-05-09T21:12:57-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,18,-76,-82,68M,ok
2026-05-09T21:13:57-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-79,103M,ok
2026-05-09T21:14:57-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T21:15:57-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T21:16:58-05:00,AP,192.168.1.2,192.168.1.3,105,102,20,18,-76,-80,137M,ok
2026-05-09T21:17:58-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T21:18:58-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-79,103M,ok
2026-05-09T21:19:59-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,19,-76,-79,68M,ok
2026-05-09T21:20:59-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T21:21:59-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-79,103M,ok
2026-05-09T21:23:00-05:00,AP,192.168.1.2,192.168.1.3,205,103,20,19,-76,-81,103M,ok
2026-05-09T21:24:00-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-79,68M,ok
2026-05-09T21:25:00-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,18,-76,-82,68M,ok
2026-05-09T21:26:00-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-79,103M,ok
2026-05-09T21:27:03-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T21:28:03-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,18,-76,-80,103M,ok
2026-05-09T21:29:03-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,68M,ok
2026-05-09T21:30:04-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,19,-76,-79,68M,ok
2026-05-09T21:31:04-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,19,-76,-79,68M,ok
2026-05-09T21:32:04-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,17,-76,-81,103M,ok
2026-05-09T21:33:04-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T21:34:05-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-79,103M,ok
2026-05-09T21:35:05-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T21:36:05-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,18,-76,-80,103M,ok
2026-05-09T21:37:06-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T21:38:06-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,18,-76,-80,103M,ok
2026-05-09T21:39:06-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T21:40:08-05:00,AP,192.168.1.2,192.168.1.3,105,102,20,18,-76,-82,68M,ok
2026-05-09T21:41:09-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T21:42:09-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T21:43:09-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T21:44:10-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T21:45:10-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T21:46:10-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T21:47:10-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T21:48:11-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,19,-76,-79,68M,ok
2026-05-09T21:49:11-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T21:50:11-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T21:51:12-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T21:52:12-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T21:53:12-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T21:54:12-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T21:55:13-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T21:56:13-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,19,-76,-79,68M,ok
2026-05-09T21:57:13-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T21:58:14-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-78,103M,ok
2026-05-09T21:59:15-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T22:00:15-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T22:01:15-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T22:02:16-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T22:03:16-05:00,AP,192.168.1.2,192.168.1.3,105,102,20,19,-76,-79,68M,ok
2026-05-09T22:04:16-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T22:05:17-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T22:06:17-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T22:07:17-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T22:08:17-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T22:09:18-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T22:10:18-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T22:11:18-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,21,-76,-77,103M,ok
2026-05-09T22:12:19-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T22:13:19-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T22:14:19-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,20,-76,-78,68M,ok
2026-05-09T22:15:19-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T22:16:20-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T22:17:20-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T22:18:21-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T22:19:22-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T22:20:22-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T22:21:22-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T22:22:22-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T22:23:23-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T22:24:23-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T22:25:23-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T22:26:24-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T22:27:24-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T22:28:24-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T22:29:24-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T22:30:25-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T22:31:25-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T22:32:25-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T22:33:26-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-79,137M,ok
2026-05-09T22:34:26-05:00,AP,192.168.1.2,192.168.1.3,103,102,20,19,-76,-81,68M,ok
2026-05-09T22:35:26-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T22:36:26-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T22:37:27-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T22:38:27-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,20,-76,-80,68M,ok
2026-05-09T22:39:27-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,19,-76,-79,68M,ok
2026-05-09T22:40:28-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T22:41:28-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T22:42:28-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T22:43:28-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T22:44:29-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T22:45:29-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T22:46:29-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T22:47:30-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T22:48:30-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T22:49:30-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T22:50:30-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,20,-76,-80,68M,ok
2026-05-09T22:51:31-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T22:52:31-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-78,103M,ok
2026-05-09T22:53:31-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T22:54:32-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T22:55:32-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T22:56:32-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T22:57:33-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T22:58:33-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T22:59:33-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:00:33-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:01:34-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:02:34-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-78,137M,ok
2026-05-09T23:03:34-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T23:04:35-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:05:35-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T23:06:35-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T23:07:35-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:08:36-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:09:36-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T23:10:36-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-79,137M,ok
2026-05-09T23:11:37-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,18,-76,-82,137M,ok
2026-05-09T23:12:37-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T23:13:37-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-79,137M,ok
2026-05-09T23:14:37-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,18,-76,-80,137M,ok
2026-05-09T23:15:38-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:16:38-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T23:17:38-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-77,103M,ok
2026-05-09T23:18:39-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T23:19:39-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T23:20:39-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T23:21:39-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T23:22:40-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-78,103M,ok
2026-05-09T23:23:40-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T23:24:40-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T23:25:41-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-79,103M,ok
2026-05-09T23:26:41-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:27:41-05:00,AP,192.168.1.2,192.168.1.3,106,103,20,19,-76,-81,77M,ok
2026-05-09T23:28:41-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-81,103M,ok
2026-05-09T23:29:42-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,18,-76,-80,137M,ok
2026-05-09T23:30:42-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T23:31:42-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T23:32:43-05:00,AP,192.168.1.2,192.168.1.3,106,103,20,19,-76,-79,77M,ok
2026-05-09T23:33:43-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T23:34:43-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T23:35:43-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:36:44-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:37:44-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T23:38:44-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T23:39:45-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:40:45-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T23:41:45-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,19,-76,-81,68M,ok
2026-05-09T23:42:45-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:43:46-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,18,-76,-80,137M,ok
2026-05-09T23:44:46-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T23:45:46-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T23:46:47-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T23:47:47-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T23:48:47-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,19,-76,-81,68M,ok
2026-05-09T23:49:48-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T23:50:49-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,18,-76,-82,137M,ok
2026-05-09T23:51:49-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-79,103M,ok
2026-05-09T23:52:49-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T23:53:50-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,18,-76,-80,137M,ok
2026-05-09T23:54:50-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T23:55:50-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T23:56:50-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T23:57:51-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T23:58:51-05:00,AP,192.168.1.2,192.168.1.3,105,106,20,19,-76,-81,137M,ok
2026-05-09T23:59:51-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
